state,stateid,centre,centreid,year,month,item,item_code,unit,cpi,price
ANDHRA PRADESH,28,Godavarikhani,28231,2014,3,cigarette,1340,10,iw,45
ANDHRA PRADESH,28,Godavarikhani,28231,2014,4,cigarette,1340,10,iw,45
ANDHRA PRADESH,28,Godavarikhani,28231,2014,5,cigarette,1340,10,iw,45
ANDHRA PRADESH,28,Godavarikhani,28231,2014,6,cigarette,1340,10,iw,45
ANDHRA PRADESH,28,Godavarikhani,28231,2014,7,cigarette,1340,10,iw,45
ANDHRA PRADESH,28,Godavarikhani,28231,2014,8,cigarette,1340,10,iw,45
ANDHRA PRADESH,28,Godavarikhani,28231,2014,9,cigarette,1340,10,iw,45
KARNATAKA,29,Hubli Dharwar,29282,2014,5,cigarette,1340,10,iw,45
KARNATAKA,29,Hubli Dharwar,29282,2014,6,cigarette,1340,10,iw,45
KARNATAKA,29,Hubli Dharwar,29282,2014,7,cigarette,1340,10,iw,45
KARNATAKA,29,Hubli Dharwar,29282,2014,8,cigarette,1340,10,iw,45
ANDHRA PRADESH,28,Godavarikhani,28231,2014,1,cigarette,1340,10,iw,40
ANDHRA PRADESH,28,Godavarikhani,28231,2014,2,cigarette,1340,10,iw,40
KARNATAKA,29,Hubli Dharwar,29282,2014,1,cigarette,1340,10,iw,40
KARNATAKA,29,Hubli Dharwar,29282,2014,2,cigarette,1340,10,iw,40
KARNATAKA,29,Hubli Dharwar,29282,2014,3,cigarette,1340,10,iw,40
KARNATAKA,29,Hubli Dharwar,29282,2014,4,cigarette,1340,10,iw,40
GUJARAT,24,Rajkot,24592,2017,11,cigarette,1340,10,iw,64.69
GUJARAT,24,Rajkot,24592,2017,12,cigarette,1340,10,iw,64.69
GUJARAT,24,Rajkot,24592,2018,1,cigarette,1340,10,iw,64.69
GUJARAT,24,Rajkot,24592,2018,2,cigarette,1340,10,iw,64.69
GUJARAT,24,Rajkot,24592,2018,3,cigarette,1340,10,iw,64.69
GUJARAT,24,Rajkot,24592,2017,9,cigarette,1340,10,iw,60
GUJARAT,24,Rajkot,24592,2017,10,cigarette,1340,10,iw,60
GUJARAT,24,Rajkot,24592,2014,9,cigarette,1340,10,iw,55
GUJARAT,24,Rajkot,24592,2014,10,cigarette,1340,10,iw,55
GUJARAT,24,Rajkot,24592,2014,11,cigarette,1340,10,iw,55
GUJARAT,24,Rajkot,24592,2014,12,cigarette,1340,10,iw,55
GUJARAT,24,Rajkot,24592,2015,1,cigarette,1340,10,iw,55
GUJARAT,24,Rajkot,24592,2015,2,cigarette,1340,10,iw,55
GUJARAT,24,Rajkot,24592,2015,3,cigarette,1340,10,iw,55
GUJARAT,24,Rajkot,24592,2015,4,cigarette,1340,10,iw,55
GUJARAT,24,Rajkot,24592,2015,5,cigarette,1340,10,iw,55
GUJARAT,24,Rajkot,24592,2015,6,cigarette,1340,10,iw,55
GUJARAT,24,Rajkot,24592,2015,7,cigarette,1340,10,iw,55
GUJARAT,24,Rajkot,24592,2015,8,cigarette,1340,10,iw,55
GUJARAT,24,Rajkot,24592,2015,9,cigarette,1340,10,iw,51.75
GUJARAT,24,Rajkot,24592,2015,10,cigarette,1340,10,iw,51.75
GUJARAT,24,Rajkot,24592,2016,3,cigarette,1340,10,iw,51.75
GUJARAT,24,Rajkot,24592,2016,4,cigarette,1340,10,iw,51.75
GUJARAT,24,Rajkot,24592,2016,5,cigarette,1340,10,iw,51.75
GUJARAT,24,Rajkot,24592,2016,6,cigarette,1340,10,iw,51.75
GUJARAT,24,Rajkot,24592,2016,7,cigarette,1340,10,iw,51.75
GUJARAT,24,Rajkot,24592,2016,8,cigarette,1340,10,iw,51.75
GUJARAT,24,Rajkot,24592,2016,9,cigarette,1340,10,iw,51.75
GUJARAT,24,Rajkot,24592,2016,10,cigarette,1340,10,iw,51.75
GUJARAT,24,Rajkot,24592,2016,11,cigarette,1340,10,iw,51.75
GUJARAT,24,Rajkot,24592,2016,12,cigarette,1340,10,iw,51.75
GUJARAT,24,Rajkot,24592,2017,1,cigarette,1340,10,iw,51.75
GUJARAT,24,Rajkot,24592,2017,2,cigarette,1340,10,iw,51.75
GUJARAT,24,Rajkot,24592,2017,3,cigarette,1340,10,iw,51.75
GUJARAT,24,Rajkot,24592,2017,4,cigarette,1340,10,iw,51.75
GUJARAT,24,Rajkot,24592,2017,5,cigarette,1340,10,iw,51.75
GUJARAT,24,Rajkot,24592,2017,6,cigarette,1340,10,iw,51.75
GUJARAT,24,Rajkot,24592,2017,7,cigarette,1340,10,iw,51.75
GUJARAT,24,Rajkot,24592,2017,8,cigarette,1340,10,iw,51.75
GUJARAT,24,Rajkot,24592,2016,2,cigarette,1340,10,iw,51.39
GUJARAT,24,Rajkot,24592,2015,11,cigarette,1340,10,iw,50.67
GUJARAT,24,Rajkot,24592,2015,12,cigarette,1340,10,iw,50.67
GUJARAT,24,Rajkot,24592,2016,1,cigarette,1340,10,iw,50.67
GUJARAT,24,Rajkot,24592,2014,1,cigarette,1340,10,iw,40
GUJARAT,24,Rajkot,24592,2014,2,cigarette,1340,10,iw,40
GUJARAT,24,Rajkot,24592,2014,3,cigarette,1340,10,iw,40
GUJARAT,24,Rajkot,24592,2014,4,cigarette,1340,10,iw,40
GUJARAT,24,Rajkot,24592,2014,5,cigarette,1340,10,iw,40
GUJARAT,24,Rajkot,24592,2014,6,cigarette,1340,10,iw,40
GUJARAT,24,Rajkot,24592,2014,7,cigarette,1340,10,iw,40
GUJARAT,24,Rajkot,24592,2014,8,cigarette,1340,10,iw,40
MAHARASHTRA,27,Mumbai,271223,2017,9,cigarette,1340,10,iw,64.69
MAHARASHTRA,27,Mumbai,271223,2017,10,cigarette,1340,10,iw,64.69
MAHARASHTRA,27,Mumbai,271223,2017,11,cigarette,1340,10,iw,64.69
MAHARASHTRA,27,Mumbai,271223,2017,12,cigarette,1340,10,iw,64.69
MAHARASHTRA,27,Mumbai,271223,2018,1,cigarette,1340,10,iw,64.69
MAHARASHTRA,27,Mumbai,271223,2018,2,cigarette,1340,10,iw,64.69
MAHARASHTRA,27,Mumbai,271223,2018,3,cigarette,1340,10,iw,64.69
MAHARASHTRA,27,Mumbai,271223,2016,2,cigarette,1340,10,iw,51.75
MAHARASHTRA,27,Mumbai,271223,2016,3,cigarette,1340,10,iw,51.75
MAHARASHTRA,27,Mumbai,271223,2016,4,cigarette,1340,10,iw,51.75
MAHARASHTRA,27,Mumbai,271223,2016,5,cigarette,1340,10,iw,51.75
MAHARASHTRA,27,Mumbai,271223,2016,6,cigarette,1340,10,iw,51.75
MAHARASHTRA,27,Mumbai,271223,2016,7,cigarette,1340,10,iw,51.75
MAHARASHTRA,27,Mumbai,271223,2016,8,cigarette,1340,10,iw,51.75
MAHARASHTRA,27,Mumbai,271223,2016,9,cigarette,1340,10,iw,51.75
MAHARASHTRA,27,Mumbai,271223,2016,10,cigarette,1340,10,iw,51.75
MAHARASHTRA,27,Mumbai,271223,2016,11,cigarette,1340,10,iw,51.75
MAHARASHTRA,27,Mumbai,271223,2016,12,cigarette,1340,10,iw,51.75
MAHARASHTRA,27,Mumbai,271223,2017,1,cigarette,1340,10,iw,51.75
MAHARASHTRA,27,Mumbai,271223,2017,2,cigarette,1340,10,iw,51.75
MAHARASHTRA,27,Mumbai,271223,2017,3,cigarette,1340,10,iw,51.75
MAHARASHTRA,27,Mumbai,271223,2017,4,cigarette,1340,10,iw,51.75
MAHARASHTRA,27,Mumbai,271223,2017,5,cigarette,1340,10,iw,51.75
MAHARASHTRA,27,Mumbai,271223,2017,6,cigarette,1340,10,iw,51.75
MAHARASHTRA,27,Mumbai,271223,2017,7,cigarette,1340,10,iw,51.75
MAHARASHTRA,27,Mumbai,271223,2017,8,cigarette,1340,10,iw,51.75
MAHARASHTRA,27,Mumbai,271223,2015,11,cigarette,1340,10,iw,48
MAHARASHTRA,27,Mumbai,271223,2015,12,cigarette,1340,10,iw,48
MAHARASHTRA,27,Mumbai,271223,2016,1,cigarette,1340,10,iw,48
MAHARASHTRA,27,Mumbai,271223,2015,1,cigarette,1340,10,iw,47.75
MAHARASHTRA,27,Mumbai,271223,2014,12,cigarette,1340,10,iw,47.69
MAHARASHTRA,27,Mumbai,271223,2015,2,cigarette,1340,10,iw,47.69
MAHARASHTRA,27,Mumbai,271223,2015,3,cigarette,1340,10,iw,47.63
MAHARASHTRA,27,Mumbai,271223,2014,11,cigarette,1340,10,iw,47
MAHARASHTRA,27,Mumbai,271223,2015,4,cigarette,1340,10,iw,47
MAHARASHTRA,27,Mumbai,271223,2015,5,cigarette,1340,10,iw,47
MAHARASHTRA,27,Mumbai,271223,2015,6,cigarette,1340,10,iw,47
MAHARASHTRA,27,Mumbai,271223,2015,7,cigarette,1340,10,iw,47
MAHARASHTRA,27,Mumbai,271223,2015,8,cigarette,1340,10,iw,47
MAHARASHTRA,27,Mumbai,271223,2015,9,cigarette,1340,10,iw,47
MAHARASHTRA,27,Mumbai,271223,2015,10,cigarette,1340,10,iw,47
MAHARASHTRA,27,Mumbai,271223,2014,10,cigarette,1340,10,iw,46.25
MAHARASHTRA,27,Mumbai,271223,2014,9,cigarette,1340,10,iw,46
MAHARASHTRA,27,Mumbai,271223,2014,1,cigarette,1340,10,iw,45
MAHARASHTRA,27,Mumbai,271223,2014,2,cigarette,1340,10,iw,45
MAHARASHTRA,27,Mumbai,271223,2014,3,cigarette,1340,10,iw,45
MAHARASHTRA,27,Mumbai,271223,2014,4,cigarette,1340,10,iw,45
MAHARASHTRA,27,Mumbai,271223,2014,5,cigarette,1340,10,iw,45
MAHARASHTRA,27,Mumbai,271223,2014,6,cigarette,1340,10,iw,45
MAHARASHTRA,27,Mumbai,271223,2014,7,cigarette,1340,10,iw,45
MAHARASHTRA,27,Mumbai,271223,2014,8,cigarette,1340,10,iw,45
ANDHRA PRADESH,28,Warrangal,28293,2018,3,cigarette,1340,10,iw,70
ANDHRA PRADESH,28,Warrangal,28293,2016,2,cigarette,1340,10,iw,63.75
ANDHRA PRADESH,28,Warrangal,28293,2016,3,cigarette,1340,10,iw,63.75
ANDHRA PRADESH,28,Warrangal,28293,2016,4,cigarette,1340,10,iw,63.75
ANDHRA PRADESH,28,Warrangal,28293,2016,5,cigarette,1340,10,iw,63.75
ANDHRA PRADESH,28,Warrangal,28293,2016,6,cigarette,1340,10,iw,62.16
ANDHRA PRADESH,28,Warrangal,28293,2016,7,cigarette,1340,10,iw,62.16
ANDHRA PRADESH,28,Warrangal,28293,2016,8,cigarette,1340,10,iw,62.16
ANDHRA PRADESH,28,Warrangal,28293,2016,9,cigarette,1340,10,iw,60
ANDHRA PRADESH,28,Warrangal,28293,2016,10,cigarette,1340,10,iw,60
ANDHRA PRADESH,28,Warrangal,28293,2016,11,cigarette,1340,10,iw,60
ANDHRA PRADESH,28,Warrangal,28293,2016,12,cigarette,1340,10,iw,60
ANDHRA PRADESH,28,Warrangal,28293,2017,1,cigarette,1340,10,iw,60
ANDHRA PRADESH,28,Warrangal,28293,2017,2,cigarette,1340,10,iw,60
ANDHRA PRADESH,28,Warrangal,28293,2017,3,cigarette,1340,10,iw,60
ANDHRA PRADESH,28,Warrangal,28293,2017,4,cigarette,1340,10,iw,60
ANDHRA PRADESH,28,Warrangal,28293,2017,5,cigarette,1340,10,iw,60
ANDHRA PRADESH,28,Warrangal,28293,2017,6,cigarette,1340,10,iw,60
ANDHRA PRADESH,28,Warrangal,28293,2017,7,cigarette,1340,10,iw,60
ANDHRA PRADESH,28,Warrangal,28293,2017,8,cigarette,1340,10,iw,60
ANDHRA PRADESH,28,Warrangal,28293,2017,9,cigarette,1340,10,iw,60
ANDHRA PRADESH,28,Warrangal,28293,2017,10,cigarette,1340,10,iw,60
ANDHRA PRADESH,28,Warrangal,28293,2017,11,cigarette,1340,10,iw,60
ANDHRA PRADESH,28,Warrangal,28293,2017,12,cigarette,1340,10,iw,60
ANDHRA PRADESH,28,Warrangal,28293,2018,1,cigarette,1340,10,iw,60
ANDHRA PRADESH,28,Warrangal,28293,2018,2,cigarette,1340,10,iw,60
ANDHRA PRADESH,28,Warrangal,28293,2016,1,cigarette,1340,10,iw,58.5
ANDHRA PRADESH,28,Warrangal,28293,2015,9,cigarette,1340,10,iw,57
ANDHRA PRADESH,28,Warrangal,28293,2015,10,cigarette,1340,10,iw,57
ANDHRA PRADESH,28,Warrangal,28293,2015,11,cigarette,1340,10,iw,57
ANDHRA PRADESH,28,Warrangal,28293,2015,12,cigarette,1340,10,iw,57
ANDHRA PRADESH,28,Warrangal,28293,2014,9,cigarette,1340,10,iw,47
ANDHRA PRADESH,28,Warrangal,28293,2014,10,cigarette,1340,10,iw,47
ANDHRA PRADESH,28,Warrangal,28293,2014,11,cigarette,1340,10,iw,47
ANDHRA PRADESH,28,Warrangal,28293,2014,12,cigarette,1340,10,iw,47
ANDHRA PRADESH,28,Warrangal,28293,2015,1,cigarette,1340,10,iw,47
ANDHRA PRADESH,28,Warrangal,28293,2015,2,cigarette,1340,10,iw,47
ANDHRA PRADESH,28,Warrangal,28293,2015,3,cigarette,1340,10,iw,47
ANDHRA PRADESH,28,Warrangal,28293,2015,4,cigarette,1340,10,iw,47
ANDHRA PRADESH,28,Warrangal,28293,2015,5,cigarette,1340,10,iw,47
ANDHRA PRADESH,28,Warrangal,28293,2015,6,cigarette,1340,10,iw,47
ANDHRA PRADESH,28,Warrangal,28293,2015,7,cigarette,1340,10,iw,47
ANDHRA PRADESH,28,Warrangal,28293,2015,8,cigarette,1340,10,iw,47
ANDHRA PRADESH,28,Warrangal,28293,2014,3,cigarette,1340,10,iw,45
ANDHRA PRADESH,28,Warrangal,28293,2014,4,cigarette,1340,10,iw,45
ANDHRA PRADESH,28,Warrangal,28293,2014,5,cigarette,1340,10,iw,45
ANDHRA PRADESH,28,Warrangal,28293,2014,6,cigarette,1340,10,iw,45
ANDHRA PRADESH,28,Warrangal,28293,2014,7,cigarette,1340,10,iw,45
ANDHRA PRADESH,28,Warrangal,28293,2014,8,cigarette,1340,10,iw,45
ANDHRA PRADESH,28,Warrangal,28293,2014,1,cigarette,1340,10,iw,39
ANDHRA PRADESH,28,Warrangal,28293,2014,2,cigarette,1340,10,iw,39
MADHYA PRADESH,23,Bhopal,232322,2017,7,cigarette,1340,10,iw,64.69
MADHYA PRADESH,23,Bhopal,232322,2017,8,cigarette,1340,10,iw,64.69
MADHYA PRADESH,23,Bhopal,232322,2017,9,cigarette,1340,10,iw,64.69
MADHYA PRADESH,23,Bhopal,232322,2017,10,cigarette,1340,10,iw,64.69
MADHYA PRADESH,23,Bhopal,232322,2017,11,cigarette,1340,10,iw,64.69
MADHYA PRADESH,23,Bhopal,232322,2017,12,cigarette,1340,10,iw,64.69
MADHYA PRADESH,23,Bhopal,232322,2018,1,cigarette,1340,10,iw,64.69
MADHYA PRADESH,23,Bhopal,232322,2018,2,cigarette,1340,10,iw,64.69
MADHYA PRADESH,23,Bhopal,232322,2018,3,cigarette,1340,10,iw,64.69
MADHYA PRADESH,23,Bhopal,232322,2015,12,cigarette,1340,10,iw,50.67
MADHYA PRADESH,23,Bhopal,232322,2016,1,cigarette,1340,10,iw,50.67
MADHYA PRADESH,23,Bhopal,232322,2016,2,cigarette,1340,10,iw,50.67
MADHYA PRADESH,23,Bhopal,232322,2016,3,cigarette,1340,10,iw,50.67
MADHYA PRADESH,23,Bhopal,232322,2016,4,cigarette,1340,10,iw,50.67
MADHYA PRADESH,23,Bhopal,232322,2016,5,cigarette,1340,10,iw,50.67
MADHYA PRADESH,23,Bhopal,232322,2016,6,cigarette,1340,10,iw,50.67
MADHYA PRADESH,23,Bhopal,232322,2016,7,cigarette,1340,10,iw,50.67
MADHYA PRADESH,23,Bhopal,232322,2016,8,cigarette,1340,10,iw,50.67
MADHYA PRADESH,23,Bhopal,232322,2016,9,cigarette,1340,10,iw,50.67
MADHYA PRADESH,23,Bhopal,232322,2016,10,cigarette,1340,10,iw,50.67
MADHYA PRADESH,23,Bhopal,232322,2016,11,cigarette,1340,10,iw,50.67
MADHYA PRADESH,23,Bhopal,232322,2016,12,cigarette,1340,10,iw,50.67
MADHYA PRADESH,23,Bhopal,232322,2017,1,cigarette,1340,10,iw,50.67
MADHYA PRADESH,23,Bhopal,232322,2017,2,cigarette,1340,10,iw,50.67
MADHYA PRADESH,23,Bhopal,232322,2017,3,cigarette,1340,10,iw,50.67
MADHYA PRADESH,23,Bhopal,232322,2017,4,cigarette,1340,10,iw,50.67
MADHYA PRADESH,23,Bhopal,232322,2017,5,cigarette,1340,10,iw,50.67
MADHYA PRADESH,23,Bhopal,232322,2017,6,cigarette,1340,10,iw,50.67
MADHYA PRADESH,23,Bhopal,232322,2014,10,cigarette,1340,10,iw,48
MADHYA PRADESH,23,Bhopal,232322,2014,11,cigarette,1340,10,iw,48
MADHYA PRADESH,23,Bhopal,232322,2014,12,cigarette,1340,10,iw,48
MADHYA PRADESH,23,Bhopal,232322,2015,1,cigarette,1340,10,iw,48
MADHYA PRADESH,23,Bhopal,232322,2015,2,cigarette,1340,10,iw,48
MADHYA PRADESH,23,Bhopal,232322,2015,7,cigarette,1340,10,iw,48
MADHYA PRADESH,23,Bhopal,232322,2015,8,cigarette,1340,10,iw,48
MADHYA PRADESH,23,Bhopal,232322,2015,9,cigarette,1340,10,iw,48
MADHYA PRADESH,23,Bhopal,232322,2015,10,cigarette,1340,10,iw,48
MADHYA PRADESH,23,Bhopal,232322,2015,11,cigarette,1340,10,iw,48
MADHYA PRADESH,23,Bhopal,232322,2015,3,cigarette,1340,10,iw,47
MADHYA PRADESH,23,Bhopal,232322,2015,4,cigarette,1340,10,iw,47
MADHYA PRADESH,23,Bhopal,232322,2015,5,cigarette,1340,10,iw,47
MADHYA PRADESH,23,Bhopal,232322,2015,6,cigarette,1340,10,iw,47
MADHYA PRADESH,23,Bhopal,232322,2014,9,cigarette,1340,10,iw,46
MADHYA PRADESH,23,Bhopal,232322,2014,4,cigarette,1340,10,iw,45
MADHYA PRADESH,23,Bhopal,232322,2014,5,cigarette,1340,10,iw,45
MADHYA PRADESH,23,Bhopal,232322,2014,6,cigarette,1340,10,iw,45
MADHYA PRADESH,23,Bhopal,232322,2014,7,cigarette,1340,10,iw,45
MADHYA PRADESH,23,Bhopal,232322,2014,8,cigarette,1340,10,iw,45
MADHYA PRADESH,23,Bhopal,232322,2014,2,cigarette,1340,10,iw,43
MADHYA PRADESH,23,Bhopal,232322,2014,3,cigarette,1340,10,iw,43
MADHYA PRADESH,23,Bhopal,232322,2014,1,cigarette,1340,10,iw,39
GUJARAT,24,Vadodra,241194,2017,10,cigarette,1340,10,iw,64.69
GUJARAT,24,Vadodra,241194,2017,11,cigarette,1340,10,iw,64.69
GUJARAT,24,Vadodra,241194,2017,12,cigarette,1340,10,iw,64.69
GUJARAT,24,Vadodra,241194,2018,1,cigarette,1340,10,iw,64.69
GUJARAT,24,Vadodra,241194,2018,2,cigarette,1340,10,iw,64.69
GUJARAT,24,Vadodra,241194,2018,3,cigarette,1340,10,iw,64.69
GUJARAT,24,Vadodra,241194,2015,7,cigarette,1340,10,iw,53.91
GUJARAT,24,Vadodra,241194,2015,8,cigarette,1340,10,iw,53.91
GUJARAT,24,Vadodra,241194,2015,9,cigarette,1340,10,iw,53.91
GUJARAT,24,Vadodra,241194,2015,10,cigarette,1340,10,iw,53.91
GUJARAT,24,Vadodra,241194,2015,11,cigarette,1340,10,iw,53.91
GUJARAT,24,Vadodra,241194,2015,12,cigarette,1340,10,iw,53.91
GUJARAT,24,Vadodra,241194,2016,1,cigarette,1340,10,iw,53.91
GUJARAT,24,Vadodra,241194,2016,2,cigarette,1340,10,iw,53.91
GUJARAT,24,Vadodra,241194,2016,3,cigarette,1340,10,iw,53.91
GUJARAT,24,Vadodra,241194,2016,4,cigarette,1340,10,iw,53.91
GUJARAT,24,Vadodra,241194,2016,5,cigarette,1340,10,iw,53.91
GUJARAT,24,Vadodra,241194,2016,6,cigarette,1340,10,iw,53.91
GUJARAT,24,Vadodra,241194,2016,7,cigarette,1340,10,iw,53.91
GUJARAT,24,Vadodra,241194,2016,8,cigarette,1340,10,iw,51.75
GUJARAT,24,Vadodra,241194,2016,9,cigarette,1340,10,iw,51.75
GUJARAT,24,Vadodra,241194,2016,10,cigarette,1340,10,iw,51.75
GUJARAT,24,Vadodra,241194,2016,11,cigarette,1340,10,iw,51.75
GUJARAT,24,Vadodra,241194,2016,12,cigarette,1340,10,iw,51.75
GUJARAT,24,Vadodra,241194,2017,1,cigarette,1340,10,iw,51.75
GUJARAT,24,Vadodra,241194,2017,2,cigarette,1340,10,iw,51.75
GUJARAT,24,Vadodra,241194,2017,3,cigarette,1340,10,iw,51.75
GUJARAT,24,Vadodra,241194,2017,4,cigarette,1340,10,iw,51.75
GUJARAT,24,Vadodra,241194,2017,5,cigarette,1340,10,iw,51.75
GUJARAT,24,Vadodra,241194,2017,6,cigarette,1340,10,iw,51.75
GUJARAT,24,Vadodra,241194,2017,7,cigarette,1340,10,iw,51.75
GUJARAT,24,Vadodra,241194,2017,8,cigarette,1340,10,iw,51.75
GUJARAT,24,Vadodra,241194,2017,9,cigarette,1340,10,iw,51.75
GUJARAT,24,Vadodra,241194,2015,4,cigarette,1340,10,iw,50
GUJARAT,24,Vadodra,241194,2015,5,cigarette,1340,10,iw,50
GUJARAT,24,Vadodra,241194,2015,6,cigarette,1340,10,iw,50
GUJARAT,24,Vadodra,241194,2014,9,cigarette,1340,10,iw,48
GUJARAT,24,Vadodra,241194,2014,10,cigarette,1340,10,iw,48
GUJARAT,24,Vadodra,241194,2014,11,cigarette,1340,10,iw,48
GUJARAT,24,Vadodra,241194,2014,12,cigarette,1340,10,iw,48
GUJARAT,24,Vadodra,241194,2015,1,cigarette,1340,10,iw,48
GUJARAT,24,Vadodra,241194,2015,2,cigarette,1340,10,iw,48
GUJARAT,24,Vadodra,241194,2015,3,cigarette,1340,10,iw,48
GUJARAT,24,Vadodra,241194,2014,5,cigarette,1340,10,iw,45
GUJARAT,24,Vadodra,241194,2014,6,cigarette,1340,10,iw,45
GUJARAT,24,Vadodra,241194,2014,7,cigarette,1340,10,iw,45
GUJARAT,24,Vadodra,241194,2014,8,cigarette,1340,10,iw,45
GUJARAT,24,Vadodra,241194,2014,1,cigarette,1340,10,iw,40
GUJARAT,24,Vadodra,241194,2014,2,cigarette,1340,10,iw,40
GUJARAT,24,Vadodra,241194,2014,3,cigarette,1340,10,iw,40
GUJARAT,24,Vadodra,241194,2014,4,cigarette,1340,10,iw,40
MAHARASHTRA,27,Sholapur,272305,2017,9,cigarette,1340,10,iw,64.69
MAHARASHTRA,27,Sholapur,272305,2017,10,cigarette,1340,10,iw,64.69
MAHARASHTRA,27,Sholapur,272305,2017,11,cigarette,1340,10,iw,64.69
MAHARASHTRA,27,Sholapur,272305,2017,12,cigarette,1340,10,iw,64.69
MAHARASHTRA,27,Sholapur,272305,2018,1,cigarette,1340,10,iw,64.69
MAHARASHTRA,27,Sholapur,272305,2018,2,cigarette,1340,10,iw,64.69
MAHARASHTRA,27,Sholapur,272305,2018,3,cigarette,1340,10,iw,64.69
MAHARASHTRA,27,Sholapur,272305,2016,4,cigarette,1340,10,iw,50.67
MAHARASHTRA,27,Sholapur,272305,2016,5,cigarette,1340,10,iw,50.67
MAHARASHTRA,27,Sholapur,272305,2016,6,cigarette,1340,10,iw,50.67
MAHARASHTRA,27,Sholapur,272305,2016,7,cigarette,1340,10,iw,50.67
MAHARASHTRA,27,Sholapur,272305,2016,8,cigarette,1340,10,iw,50.67
MAHARASHTRA,27,Sholapur,272305,2016,9,cigarette,1340,10,iw,50.67
MAHARASHTRA,27,Sholapur,272305,2016,10,cigarette,1340,10,iw,50.67
MAHARASHTRA,27,Sholapur,272305,2016,11,cigarette,1340,10,iw,50.67
MAHARASHTRA,27,Sholapur,272305,2016,12,cigarette,1340,10,iw,50.67
MAHARASHTRA,27,Sholapur,272305,2017,1,cigarette,1340,10,iw,50.67
MAHARASHTRA,27,Sholapur,272305,2017,2,cigarette,1340,10,iw,50.67
MAHARASHTRA,27,Sholapur,272305,2017,3,cigarette,1340,10,iw,50.67
MAHARASHTRA,27,Sholapur,272305,2017,4,cigarette,1340,10,iw,50.67
MAHARASHTRA,27,Sholapur,272305,2017,5,cigarette,1340,10,iw,50.67
MAHARASHTRA,27,Sholapur,272305,2017,6,cigarette,1340,10,iw,50.67
MAHARASHTRA,27,Sholapur,272305,2017,7,cigarette,1340,10,iw,50.67
MAHARASHTRA,27,Sholapur,272305,2017,8,cigarette,1340,10,iw,50.67
MAHARASHTRA,27,Sholapur,272305,2016,2,cigarette,1340,10,iw,48
MAHARASHTRA,27,Sholapur,272305,2016,3,cigarette,1340,10,iw,48
MAHARASHTRA,27,Sholapur,272305,2014,12,cigarette,1340,10,iw,47
MAHARASHTRA,27,Sholapur,272305,2015,1,cigarette,1340,10,iw,47
MAHARASHTRA,27,Sholapur,272305,2015,2,cigarette,1340,10,iw,47
MAHARASHTRA,27,Sholapur,272305,2015,3,cigarette,1340,10,iw,47
MAHARASHTRA,27,Sholapur,272305,2015,4,cigarette,1340,10,iw,47
MAHARASHTRA,27,Sholapur,272305,2015,5,cigarette,1340,10,iw,47
MAHARASHTRA,27,Sholapur,272305,2015,6,cigarette,1340,10,iw,47
MAHARASHTRA,27,Sholapur,272305,2015,7,cigarette,1340,10,iw,47
MAHARASHTRA,27,Sholapur,272305,2015,8,cigarette,1340,10,iw,47
MAHARASHTRA,27,Sholapur,272305,2015,9,cigarette,1340,10,iw,47
MAHARASHTRA,27,Sholapur,272305,2015,10,cigarette,1340,10,iw,47
MAHARASHTRA,27,Sholapur,272305,2015,11,cigarette,1340,10,iw,47
MAHARASHTRA,27,Sholapur,272305,2015,12,cigarette,1340,10,iw,47
MAHARASHTRA,27,Sholapur,272305,2016,1,cigarette,1340,10,iw,47
MAHARASHTRA,27,Sholapur,272305,2014,2,cigarette,1340,10,iw,45
MAHARASHTRA,27,Sholapur,272305,2014,3,cigarette,1340,10,iw,45
MAHARASHTRA,27,Sholapur,272305,2014,4,cigarette,1340,10,iw,45
MAHARASHTRA,27,Sholapur,272305,2014,5,cigarette,1340,10,iw,45
MAHARASHTRA,27,Sholapur,272305,2014,6,cigarette,1340,10,iw,45
MAHARASHTRA,27,Sholapur,272305,2014,7,cigarette,1340,10,iw,45
MAHARASHTRA,27,Sholapur,272305,2014,8,cigarette,1340,10,iw,45
MAHARASHTRA,27,Sholapur,272305,2014,9,cigarette,1340,10,iw,45
MAHARASHTRA,27,Sholapur,272305,2014,10,cigarette,1340,10,iw,45
MAHARASHTRA,27,Sholapur,272305,2014,11,cigarette,1340,10,iw,45
MAHARASHTRA,27,Sholapur,272305,2014,1,cigarette,1340,10,iw,39
GUJARAT,24,Surat,241225,2017,8,cigarette,1340,10,iw,64.69
GUJARAT,24,Surat,241225,2017,9,cigarette,1340,10,iw,64.69
GUJARAT,24,Surat,241225,2017,10,cigarette,1340,10,iw,64.69
GUJARAT,24,Surat,241225,2017,11,cigarette,1340,10,iw,64.69
GUJARAT,24,Surat,241225,2017,12,cigarette,1340,10,iw,64.69
GUJARAT,24,Surat,241225,2018,1,cigarette,1340,10,iw,64.69
GUJARAT,24,Surat,241225,2018,2,cigarette,1340,10,iw,64.69
GUJARAT,24,Surat,241225,2018,3,cigarette,1340,10,iw,64.69
GUJARAT,24,Surat,241225,2015,8,cigarette,1340,10,iw,51.75
GUJARAT,24,Surat,241225,2015,9,cigarette,1340,10,iw,51.75
GUJARAT,24,Surat,241225,2015,10,cigarette,1340,10,iw,51.75
GUJARAT,24,Surat,241225,2015,11,cigarette,1340,10,iw,51.75
GUJARAT,24,Surat,241225,2015,12,cigarette,1340,10,iw,51.75
